,Date,ISO_CountryID,Country/Region,ISO_CountryName,Province/State,Last Update,Confirmed,Deaths,Recovered,ISO_2,ISO_3
1415,02-08-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1416,02-09-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1417,02-09-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1418,02-09-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1419,02-09-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1420,02-09-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1421,02-09-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1422,02-09-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1423,02-09-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1424,02-09-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1425,02-10-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1426,02-10-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1427,02-10-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1428,02-10-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1429,02-10-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1430,02-10-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1431,02-10-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1432,02-10-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1433,02-10-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1434,02-11-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1435,02-11-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1436,02-11-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1437,02-11-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1438,02-11-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1439,02-11-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1440,02-11-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1441,02-11-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-11T01:23:05,1.0,0.0,0.0,US,USA
1442,02-11-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1443,02-11-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1444,02-12-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1445,02-12-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1446,02-12-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1447,02-12-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1448,02-12-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1449,02-12-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1450,02-12-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1451,02-12-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-11T01:23:05,1.0,0.0,0.0,US,USA
1452,02-12-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1453,02-12-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1454,02-13-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1455,02-13-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1456,02-13-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1457,02-13-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1458,02-13-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1459,02-13-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1460,02-13-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1461,02-13-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1462,02-13-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1463,02-13-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1464,02-13-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1465,02-14-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1466,02-14-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1467,02-14-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1468,02-14-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1469,02-14-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1470,02-14-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1471,02-14-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1472,02-14-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1473,02-14-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1474,02-14-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1475,02-14-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1476,02-15-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1477,02-15-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1478,02-15-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1479,02-15-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1480,02-15-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1481,02-15-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1482,02-15-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1483,02-15-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1484,02-15-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1485,02-15-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1486,02-15-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1487,02-16-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1488,02-16-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1489,02-16-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1490,02-16-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1491,02-16-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1492,02-16-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1493,02-16-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1494,02-16-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1495,02-16-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1496,02-16-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1497,02-16-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1498,02-17-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1499,02-17-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1500,02-17-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1501,02-17-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1502,02-17-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1503,02-17-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1504,02-17-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1505,02-17-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1506,02-17-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1507,02-17-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1508,02-17-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1509,02-18-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1510,02-18-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1511,02-18-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1512,02-18-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1513,02-18-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1514,02-18-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1515,02-18-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1516,02-18-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1517,02-18-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1518,02-18-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1519,02-18-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1520,02-19-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1521,02-19-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1522,02-19-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1523,02-19-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1524,02-19-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1525,02-19-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1526,02-19-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1527,02-19-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1528,02-19-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1529,02-19-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1530,02-19-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1531,02-20-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1532,02-20-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1533,02-20-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-13T03:13:08,2.0,0.0,0.0,US,USA
1534,02-20-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-03T00:43:02,2.0,0.0,0.0,US,USA
1535,02-20-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1536,02-20-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1537,02-20-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1538,02-20-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1539,02-20-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1540,02-20-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1541,02-20-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1542,02-21-2020,840,US,United States of America (the),"Ashland, NE",2020-02-21T23:23:06,11.0,0.0,0.0,US,USA
1543,02-21-2020,840,US,United States of America (the),"Travis, CA",2020-02-21T23:23:06,5.0,0.0,0.0,US,USA
1544,02-21-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1545,02-21-2020,840,US,United States of America (the),"Lackland, TX",2020-02-21T23:23:06,2.0,0.0,0.0,US,USA
1546,02-21-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1547,02-21-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1548,02-21-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1549,02-21-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1550,02-21-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1551,02-21-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1552,02-21-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1553,02-21-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1554,02-21-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1555,02-21-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1556,02-21-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1557,02-21-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1558,02-22-2020,840,US,United States of America (the),"Omaha, NE (From Diamond Princess)",2020-02-22T23:03:09,11.0,0.0,0.0,US,USA
1559,02-22-2020,840,US,United States of America (the),"Travis, CA (From Diamond Princess)",2020-02-22T17:13:24,5.0,0.0,0.0,US,USA
1560,02-22-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1561,02-22-2020,840,US,United States of America (the),"Lackland, TX (From Diamond Princess)",2020-02-22T17:13:24,2.0,0.0,0.0,US,USA
1562,02-22-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1563,02-22-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1564,02-22-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1565,02-22-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1566,02-22-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1567,02-22-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1568,02-22-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1569,02-22-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1570,02-22-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1571,02-22-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1572,02-22-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1573,02-22-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1574,02-23-2020,840,US,United States of America (the),"Omaha, NE (From Diamond Princess)",2020-02-22T23:03:09,11.0,0.0,0.0,US,USA
1575,02-23-2020,840,US,United States of America (the),"Travis, CA (From Diamond Princess)",2020-02-22T17:13:24,5.0,0.0,0.0,US,USA
1576,02-23-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1577,02-23-2020,840,US,United States of America (the),"Lackland, TX (From Diamond Princess)",2020-02-22T17:13:24,2.0,0.0,0.0,US,USA
1578,02-23-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1579,02-23-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1580,02-23-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1581,02-23-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1582,02-23-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1583,02-23-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1584,02-23-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1585,02-23-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1586,02-23-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1587,02-23-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1588,02-23-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1589,02-23-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1590,02-24-2020,840,US,United States of America (the),Unassigned Location (From Diamond Princess),2020-02-24T23:33:02,36.0,0.0,0.0,US,USA
1591,02-24-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1592,02-24-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1593,02-24-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1594,02-24-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1595,02-24-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1596,02-24-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1597,02-24-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1598,02-24-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1599,02-24-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1600,02-24-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1601,02-24-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1602,02-24-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1603,02-24-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1604,02-24-2020,840,US,United States of America (the),"Lackland, TX (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1605,02-24-2020,840,US,United States of America (the),"Omaha, NE (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1606,02-24-2020,840,US,United States of America (the),"Travis, CA (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1607,02-25-2020,840,US,United States of America (the),Unassigned Location (From Diamond Princess),2020-02-25T21:23:03,36.0,0.0,0.0,US,USA
1608,02-25-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1609,02-25-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1610,02-25-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1611,02-25-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1612,02-25-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1613,02-25-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1614,02-25-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1615,02-25-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1616,02-25-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1617,02-25-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1618,02-25-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1619,02-25-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1620,02-25-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-25T21:23:03,1.0,0.0,1.0,US,USA
1621,02-25-2020,840,US,United States of America (the),"Lackland, TX (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1622,02-25-2020,840,US,United States of America (the),"Omaha, NE (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1623,02-25-2020,840,US,United States of America (the),"Travis, CA (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1624,02-26-2020,840,US,United States of America (the),Unassigned Location (From Diamond Princess),2020-02-26T20:03:06,42.0,0.0,0.0,US,USA
1625,02-26-2020,840,US,United States of America (the),"Chicago, IL",2020-02-09T19:03:03,2.0,0.0,2.0,US,USA
1626,02-26-2020,840,US,United States of America (the),"San Benito, CA",2020-02-03T03:53:02,2.0,0.0,0.0,US,USA
1627,02-26-2020,840,US,United States of America (the),"San Diego County, CA",2020-02-21T05:43:02,2.0,0.0,1.0,US,USA
1628,02-26-2020,840,US,United States of America (the),"Santa Clara, CA",2020-02-21T05:23:04,2.0,0.0,1.0,US,USA
1629,02-26-2020,840,US,United States of America (the),"Boston, MA",2020-02-01T19:43:03,1.0,0.0,0.0,US,USA
1630,02-26-2020,840,US,United States of America (the),"Humboldt County, CA",2020-02-21T05:13:09,1.0,0.0,0.0,US,USA
1631,02-26-2020,840,US,United States of America (the),"Los Angeles, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1632,02-26-2020,840,US,United States of America (the),"Madison, WI",2020-02-05T21:53:02,1.0,0.0,0.0,US,USA
1633,02-26-2020,840,US,United States of America (the),"Orange, CA",2020-02-01T19:53:03,1.0,0.0,0.0,US,USA
1634,02-26-2020,840,US,United States of America (the),"Sacramento County, CA",2020-02-21T23:13:16,1.0,0.0,0.0,US,USA
1635,02-26-2020,840,US,United States of America (the),"San Antonio, TX",2020-02-13T18:53:02,1.0,0.0,0.0,US,USA
1636,02-26-2020,840,US,United States of America (the),"Seattle, WA",2020-02-09T07:03:04,1.0,0.0,1.0,US,USA
1637,02-26-2020,840,US,United States of America (the),"Tempe, AZ",2020-02-25T21:23:03,1.0,0.0,1.0,US,USA
1638,02-26-2020,840,US,United States of America (the),"Lackland, TX (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1639,02-26-2020,840,US,United States of America (the),"Omaha, NE (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1640,02-26-2020,840,US,United States of America (the),"Travis, CA (From Diamond Princess)",2020-02-24T23:33:02,0.0,0.0,0.0,US,USA
1641,02-27-2020,840,US,United States of America (the),Unassigned Location (From Diamond Princess),2020-02-26T20:03:06,42.0,0.0,0.0,US,USA
